-,-,-
-457, -366, -421
-401, -471, -863
-432, -600, -1443
-423, -706, -1960
-403, -741, -1997
-251, -734, -1997
-291, -1322, -1997
-226, -1588, -1778
71, -1721, -1225
454, -1734, -663
808, -1700, -294
1121, -1405, -6
1280, -882, 509
1392, -189, 1121
1631, 505, 1580
1928, 569, 1976
1928, 569, 1976
1997, 511, 1998
1997, 610, 1998
1997, 1026, 1998
1997, 1183, 1997
1997, 991, 1882
1997, 639, 1979
1914, 116, 1979
1631, -457, 1701
1394, -1084, 1179
1215, -1676, 418
1050, -1925, -408
849, -1903, -1465
742, -1583, -1997
398, -1399, -1997
-,-,-
-576, -302, -378
-490, -333, -692
-445, -495, -1064
-346, -666, -1622
-254, -745, -1992
-202, -773, -1997
-89, -963, -1963
-48, -1232, -1694
53, -1546, -1188
340, -1651, -659
690, -1585, -277
1024, -1351, 30
1251, -1016, 391
1442, -636, 818
1442, -636, 818
1740, -111, 1262
1990, 320, 1850
1997, 458, 1998
1997, 519, 1998
1997, 667, 1998
1997, 922, 1998
1997, 1016, 1944
1969, 853, 1977
1839, 365, 1977
1619, -308, 1724
1420, -774, 1254
1318, -1088, 635
1140, -1375, 122
778, -1590, -392
-,-,-
-684, -316, -699
-631, -317, -687
-628, -420, -738
-543, -501, -928
-362, -500, -1322
-118, -576, -1787
87, -726, -1997
227, -808, -1997
262, -938, -1948
222, -1146, -1571
297, -1340, -1134
545, -1462, -818
793, -1488, -553
1061, -1399, -150
1198, -1062, 314
1243, -613, 741
1433, -79, 1323
1892, 568, 1926
1997, 876, 1998
1997, 763, 1998
1997, 696, 1998
1997, 895, 1998
1997, 826, 1998
1910, 525, 1998
1810, 99, 1998
1730, -342, 1676
1642, -854, 951
1519, -1479, 314
1328, -1924, -248
1008, -1998, -962
762, -1881, -1848
465, -1374, -1997
91, -1017, -1997
-347, -1120, -1997
-,-,-
-592, -366, -527
-483, -403, -1054
-372, -502, -1473
-317, -602, -1731
-232, -695, -1956
-250, -845, -1997
-330, -1073, -1935
-334, -1232, -1670
-202, -1323, -1311
30, -1432, -888
365, -1458, -446
710, -1321, -102
936, -960, 148
1013, -732, 445
1113, -464, 816
1412, -134, 1282
1867, 56, 1903
1997, 100, 1998
1997, 407, 1998
1997, 698, 1998
1997, 837, 1998
1997, 837, 1998
1984, 849, 1998
1740, 616, 1998
1595, 224, 1992
1496, -278, 1844
1486, -609, 1440
1536, -946, 974
1525, -1314, 529
1497, -1594, 61
1303, -1923, -354
916, -1985, -1077
659, -1998, -1987
72, -1718, -1997
-,-,-
-529, -400, -719
-535, -402, -970
-550, -457, -1244
-453, -558, -1691
-435, -683, -1963
-459, -718, -1963
-547, -808, -1741
-576, -922, -1492
-477, -1078, -1337
-240, -1142, -1273
22, -1209, -1043
251, -1309, -722
484, -1434, -496
690, -1584, -235
876, -1524, 249
1136, -1144, 777
1554, -645, 1355
1969, -336, 1986
1997, 24, 1998
1997, 342, 1998
1997, 697, 1998
1997, 1247, 1998
1997, 1253, 1998
1996, 892, 1998
1723, 284, 1998
1421, -201, 1885
1334, -586, 1472
1341, -932, 965
1365, -1197, 441
1341, -1467, 14
1167, -1703, -235
769, -1970, -792
554, -1920, -1743
340, -1532, -1997
-50, -1080, -1997
-,-,-
-548, -262, -802
-550, -287, -728
-659, -376, -739
-733, -536, -979
-818, -683, -1207
-994, -858, -1286
-992, -1012, -1386
-724, -1107, -1352
-319, -1103, -1154
51, -1201, -789
470, -1213, -307
